"Gene_ID","Cluster_ID"
"1",2142
"2",3836
"3",3833
"4",3832
"5",3831
"6",3830
"7",3829
"8",2007
"9",3827
"10",3836
"11",3835
"12",3826
"13",3825
"14",3824
"15",3823
"16",3822
"17",3817
"18",3816
"19",3815
"20",3813
"21",3812
"22",3811
"23",3810
"24",2492
"25",3808
"26",3807
"27",2402
"28",3802
"29",3801
"30",3800
"31",3799
"32",3798
"33",3797
"34",3794
"35",3793
"36",3792
"37",1291
"38",3791
"39",3790
"40",3789
"41",3788
"42",3783
"43",3782
"44",3781
"45",3780
"46",3778
"47",3777
"48",3776
"49",3775
"50",3774
"51",3773
"52",3772
"53",3771
"54",3770
"55",3769
"56",3768
"57",3766
"58",1772
"59",3765
"60",3764
"61",3763
"62",3762
"63",1593
"64",3760
"65",3758
"66",715
"67",3757
"68",3227
"69",3755
"70",3752
"71",3751
"72",3750
"73",3749
"74",3748
"75",3747
"76",3746
"77",2811
"78",3745
"79",3744
"80",3560
"81",3743
"82",3742
"83",2129
"84",1801
"85",3741
"86",3740
"87",3739
"88",3738
"89",3737
"90",3736
"91",3735
"92",3734
"93",3733
"94",3732
"95",3731
"96",283
"97",3730
"98",3729
"99",3728
"100",3727
"101",3726
"102",3725
"103",3724
"104",3723
"105",3722
"106",3720
"107",3719
"108",3718
"109",3717
"110",3716
"111",3715
"112",3713
"113",3712
"114",3711
"115",3710
"116",3708
"117",3707
"118",3706
"119",3705
"120",3704
"121",3703
"122",3702
"123",3701
"124",3700
"125",2546
"126",3699
"127",3698
"128",3697
"129",3696
"130",3695
"131",3694
"132",3693
"133",3692
"134",3690
"135",3689
"136",3688
"137",3687
"138",3686
"139",3685
"140",3684
"141",3683
"142",3682
"143",1003
"144",3681
"145",2690
"146",3767
"147",3679
"148",3678
"149",1191
"150",3677
"151",3676
"152",19
"153",3675
"154",3674
"155",3673
"156",3672
"157",3671
"158",3670
"159",3669
"160",3668
"161",3667
"162",3666
"163",3665
"164",3664
"165",3663
"166",3662
"167",3661
"168",3660
"169",3659
"170",3392
"171",3657
"172",3656
"173",3654
"174",1280
"175",3651
"176",3650
"177",3649
"178",3648
"179",3646
"180",3645
"181",3643
"182",3642
"183",3641
"184",3640
"185",2160
"186",3638
"187",3637
"188",3636
"189",3633
"190",3632
"191",3631
"192",3630
"193",3823
"194",3629
"195",3628
"196",3323
"197",3627
"198",3626
"199",3625
"200",3624
"201",1109
"202",3623
"203",3622
"204",3435
"205",3621
"206",3620
"207",3619
"208",3618
"209",3617
"210",3607
"211",3602
"212",3601
"213",3600
"214",2661
"215",3599
"216",3598
"217",3596
"218",3595
"219",3594
"220",3592
"221",3591
"222",3590
"223",3589
"224",3588
"225",3587
"226",3773
"227",3586
"228",3585
"229",3584
"230",3583
"231",3543
"232",3582
"233",3581
"234",3580
"235",3579
"236",3578
"237",3597
"238",3577
"239",3576
"240",3575
"241",3573
"242",3572
"243",3571
"244",3570
"245",3569
"246",3568
"247",3567
"248",3804
"249",3566
"250",3563
"251",301
"252",3562
"253",3333
"254",3558
"255",3557
"256",1863
"257",3556
"258",3555
"259",3554
"260",3553
"261",3552
"262",3551
"263",3550
"264",3549
"265",3548
"266",3547
"267",3546
"268",3545
"269",3544
"270",3543
"271",3542
"272",3541
"273",3540
"274",3117
"275",3537
"276",3536
"277",3535
"278",3534
"279",2206
"280",3533
"281",3531
"282",3530
"283",3528
"284",3526
"285",3525
"286",3524
"287",3523
"288",3522
"289",3521
"290",3520
"291",3519
"292",3517
"293",3515
"294",320
"295",3512
"296",3511
"297",3510
"298",3509
"299",3508
"300",3507
"301",3506
"302",3505
"303",3503
"304",3501
"305",3500
"306",885
"307",3499
"308",2981
"309",3498
"310",2373
"311",3497
"312",3496
"313",3495
"314",3493
"315",3492
"316",3491
"317",3490
"318",3489
"319",3488
"320",3487
"321",3486
"322",3485
"323",3484
"324",3483
"325",3025
"326",3482
"327",3481
"328",3480
"329",3479
"330",3478
"331",3477
"332",3476
"333",2356
"334",1285
"335",3474
"336",3473
"337",3472
"338",3471
"339",3470
"340",3469
"341",3468
"342",3467
"343",3466
"344",3465
