"Gene_ID","Cluster_ID"
"1",4218
"2",4217
"3",4212
"4",4210
"5",4209
"6",4208
"7",4207
"8",4206
"9",4203
"10",4217
"11",4216
"12",4201
"13",4200
"14",4199
"15",4198
"16",4197
"17",4187
"18",4186
"19",4185
"20",4183
"21",4182
"22",4181
"23",4180
"24",4179
"25",4178
"26",4177
"27",4176
"28",4171
"29",4170
"30",4169
"31",4167
"32",4166
"33",4164
"34",4161
"35",4160
"36",4159
"37",4158
"38",4157
"39",4156
"40",4155
"41",4154
"42",4146
"43",4145
"44",4144
"45",4143
"46",4140
"47",4139
"48",4138
"49",4137
"50",4136
"51",4135
"52",4134
"53",4132
"54",4131
"55",4130
"56",4129
"57",4127
"58",4126
"59",4125
"60",4124
"61",4123
"62",4122
"63",4121
"64",4120
"65",4118
"66",4117
"67",4116
"68",4114
"69",4113
"70",4109
"71",4108
"72",4107
"73",4106
"74",4105
"75",4104
"76",4103
"77",4102
"78",4101
"79",4100
"80",4099
"81",4098
"82",4097
"83",4133
"84",4096
"85",4095
"86",4093
"87",4092
"88",4091
"89",4090
"90",4089
"91",4088
"92",4087
"93",4086
"94",4085
"95",4084
"96",4083
"97",4082
"98",4081
"99",4080
"100",4079
"101",4078
"102",4077
"103",4076
"104",4075
"105",4074
"106",4072
"107",4071
"108",4070
"109",4069
"110",4068
"111",4067
"112",4065
"113",4064
"114",4063
"115",4062
"116",4060
"117",4058
"118",4057
"119",4056
"120",4055
"121",4054
"122",4053
"123",4052
"124",4051
"125",4050
"126",4049
"127",4048
"128",4047
"129",4046
"130",4045
"131",4044
"132",4043
"133",4042
"134",4040
"135",4039
"136",4038
"137",4037
"138",4036
"139",4035
"140",4033
"141",4032
"142",4031
"143",4030
"144",4029
"145",4028
"146",4128
"147",4026
"148",4025
"149",4024
"150",4023
"151",4022
"152",4021
"153",4020
"154",4018
"155",4017
"156",4016
"157",4015
"158",4014
"159",4013
"160",4012
"161",4011
"162",4010
"163",4009
"164",4008
"165",4007
"166",4006
"167",4005
"168",4004
"169",4003
"170",4002
"171",4000
"172",3998
"173",3996
"174",3995
"175",3993
"176",3992
"177",3991
"178",3990
"179",3988
"180",3987
"181",3985
"182",3984
"183",3983
"184",3982
"185",3981
"186",3980
"187",3979
"188",3978
"189",3962
"190",3961
"191",3960
"192",3959
"193",4198
"194",3958
"195",3957
"196",3956
"197",3955
"198",3954
"199",3953
"200",3952
"201",3951
"202",3950
"203",3949
"204",3948
"205",3947
"206",3946
"207",3945
"208",3944
"209",3943
"210",3913
"211",3905
"212",3904
"213",3903
"214",3902
"215",3901
"216",3900
"217",3898
"218",3897
"219",3896
"220",3894
"221",3893
"222",3892
"223",3891
"224",3890
"225",3889
"226",4135
"227",3888
"228",3887
"229",3886
"230",3885
"231",3884
"232",3883
"233",3882
"234",3881
"235",3880
"236",3879
"237",3899
"238",3878
"239",3877
"240",3876
"241",3874
"242",3873
"243",3872
"244",3871
"245",3870
"246",3869
"247",3868
"248",4173
"249",3867
"250",3864
"251",4102
"252",3863
"253",3861
"254",3858
"255",3857
"256",3856
"257",3855
"258",3854
"259",3853
"260",3852
"261",3851
"262",3850
"263",3849
"264",3848
"265",3847
"266",3846
"267",3845
"268",3844
"269",3843
"270",3842
"271",3841
"272",3839
"273",3838
"274",3836
"275",3835
"276",3834
"277",3833
"278",3832
"279",3831
"280",3829
"281",3827
"282",3826
"283",3824
"284",3822
"285",3821
"286",3820
"287",3819
"288",3818
"289",3817
"290",3816
"291",3815
"292",3813
"293",3811
"294",3929
"295",3808
"296",3807
"297",3806
"298",3805
"299",3804
"300",3803
"301",3802
"302",3801
"303",3797
"304",3795
"305",3794
"306",3793
"307",3792
"308",3791
"309",3790
"310",3789
"311",3788
"312",3787
"313",3786
"314",3784
"315",3783
"316",3782
"317",3781
"318",3780
"319",3779
"320",3778
"321",3777
"322",3776
"323",3775
"324",3774
"325",3773
"326",3772
"327",3771
"328",3770
"329",3769
"330",3768
"331",3767
"332",3766
"333",3765
"334",3762
"335",3761
"336",3760
"337",3759
"338",3758
"339",3757
"340",3756
"341",3755
"342",3754
"343",3753
"344",3752
"345",3751
"346",3750
"347",3749
"348",3747
"349",3746
"350",3745
"351",3744
"352",3742
"353",3741
"354",3740
"355",3739
"356",4148
"357",3738
"358",3737
"359",3736
"360",3735
"361",3734
"362",3733
"363",3732
"364",3731
"365",3730
"366",3729
"367",3728
"368",3925
"369",3727
"370",3726
"371",3725
"372",3724
"373",3723
"374",3722
"375",3721
"376",3720
"377",3719
"378",3717
"379",3716
"380",3715
"381",3713
"382",3712
"383",3711
"384",4184
"385",3709
"386",3941
"387",3708
"388",3707
"389",3706
"390",3705
"391",3704
"392",3703
"393",3702
"394",3701
"395",3700
"396",3699
"397",3698
"398",3697
"399",3696
"400",3695
"401",3694
"402",3693
"403",3692
"404",3691
"405",3690
"406",3682
"407",3674
"408",3673
"409",3671
"410",3670
"411",3669
"412",3668
"413",3667
"414",3666
"415",3908
"416",3665
"417",3664
"418",3663
"419",3662
"420",3661
"421",3660
"422",3659
"423",3658
"424",3657
"425",3656
"426",3655
"427",3654
"428",3653
"429",3652
"430",3651
"431",3650
"432",3649
"433",3648
"434",3647
"435",3646
"436",3871
"437",4162
"438",3641
"439",3640
"440",3639
"441",3638
"442",3637
"443",4147
"444",3636
"445",3635
"446",3634
"447",3633
"448",3632
"449",3631
"450",3630
"451",3629
"452",3628
"453",3627
"454",3626
"455",3625
"456",3624
"457",3623
"458",3622
"459",3621
"460",3620
"461",3619
"462",3618
"463",3617
"464",3616
"465",3675
"466",3615
"467",3614
"468",3613
"469",3612
"470",3610
"471",3609
"472",3608
"473",3607
"474",3606
"475",3605
"476",3604
"477",3603
"478",3602
"479",3829
"480",3601
"481",3600
"482",3599
"483",3598
"484",3597
"485",3596
"486",3595
"487",3594
"488",3593
"489",3592
"490",3591
"491",3590
"492",3589
"493",3588
"494",3587
"495",3586
"496",3585
"497",4027
"498",3584
"499",3583
"500",3582
"501",3580
"502",3579
"503",3578
"504",3577
"505",3571
"506",3570
"507",3569
"508",3836
"509",4217
"510",3568
"511",3567
"512",3566
"513",3565
"514",3564
"515",3563
"516",3562
"517",3561
"518",3560
"519",3559
"520",3558
"521",3557
"522",3556
"523",3572
"524",3626
"525",3555
"526",3554
"527",3553
"528",3552
"529",3551
"530",3550
"531",3549
"532",3548
"533",3546
"534",3545
"535",3544
"536",3543
"537",3542
"538",3541
"539",3540
"540",3539
"541",3538
"542",3537
"543",3535
"544",3534
"545",3533
"546",3530
"547",3529
"548",3528
"549",3527
"550",3526
"551",3525
"552",3524
"553",3523
"554",3522
"555",3521
"556",3520
"557",3519
"558",3518
"559",3517
"560",3516
"561",3515
"562",3514
"563",3513
"564",3512
"565",3511
"566",3510
"567",3509
"568",3508
"569",3507
"570",3506
"571",3505
"572",3504
"573",3503
"574",3502
"575",3501
"576",3500
"577",3499
"578",3498
"579",3497
"580",3496
"581",3494
"582",3493
"583",3491
"584",4217
"585",3486
"586",3482
"587",3481
"588",3480
"589",3479
"590",3478
"591",3477
"592",3476
"593",3475
"594",3473
"595",3472
"596",3470
"597",3469
"598",3468
"599",3466
"600",3465
"601",3464
"602",3463
"603",3462
"604",3461
"605",3460
"606",3459
"607",3458
"608",3457
"609",3456
"610",3455
"611",3454
"612",3452
"613",3450
"614",3449
"615",3448
"616",3447
"617",3446
"618",3445
"619",3444
"620",3443
"621",3442
"622",3441
"623",3440
"624",3439
"625",3438
"626",3435
"627",3434
"628",3433
"629",3432
"630",3431
"631",3430
"632",3429
"633",3428
"634",3427
"635",3426
"636",3425
"637",3424
"638",3423
"639",3422
"640",3421
"641",3420
"642",3419
"643",3418
"644",3417
"645",3416
"646",3415
"647",3414
"648",3413
"649",3932
"650",3412
"651",3411
"652",3410
"653",3409
"654",3408
"655",3407
"656",3406
"657",3405
"658",3404
"659",3403
"660",3402
"661",3401
"662",3400
"663",3399
"664",3398
"665",3397
"666",3396
"667",3395
"668",3394
"669",3393
"670",3392
"671",3391
"672",3390
"673",3389
"674",3388
"675",3387
"676",3386
"677",3385
"678",3384
"679",3383
"680",3382
"681",3381
"682",3380
"683",3379
"684",3378
"685",3377
"686",3376
"687",3375
"688",3374
"689",3373
"690",3372
"691",3371
"692",3370
"693",3369
"694",3368
"695",3367
"696",3366
"697",3365
"698",3364
"699",3363
"700",3362
"701",3361
"702",3359
"703",3830
"704",3358
"705",3357
"706",3356
"707",3355
"708",3354
"709",3353
"710",3351
"711",3350
"712",3349
"713",3348
"714",3345
"715",3344
"716",3343
"717",4073
"718",3342
"719",3341
"720",3339
"721",3338
"722",3337
"723",3336
"724",3335
"725",3334
"726",3333
"727",3332
"728",3331
"729",3330
"730",3329
"731",3328
"732",3327
"733",3326
"734",3353
"735",3325
"736",3324
"737",3323
"738",3322
"739",3321
"740",3320
"741",3319
"742",3318
"743",3317
"744",3316
"745",3315
"746",3309
"747",3308
"748",3307
"749",3306
"750",3305
"751",3304
"752",3302
"753",3301
"754",3300
"755",3299
"756",3298
"757",3297
"758",3296
"759",3295
"760",3294
"761",3293
"762",3292
"763",3290
"764",3289
"765",3288
"766",3287
