"Gene_ID","Cluster_ID"
"1",4187
"2",4186
"3",4183
"4",4182
"5",4181
"6",4180
"7",4179
"8",4178
"9",4176
"10",4186
"11",4185
"12",4175
"13",4174
"14",4173
"15",4172
"16",4170
"17",4161
"18",4160
"19",4159
"20",4157
"21",4156
"22",4155
"23",4154
"24",4153
"25",4152
"26",4151
"27",4150
"28",4145
"29",4144
"30",4143
"31",4142
"32",4141
"33",4140
"34",4137
"35",4136
"36",4135
"37",4134
"38",4133
"39",4132
"40",4131
"41",4130
"42",4123
"43",4122
"44",4121
"45",4120
"46",4117
"47",4116
"48",4115
"49",4114
"50",4113
"51",4112
"52",4111
"53",4109
"54",4108
"55",4107
"56",4106
"57",4104
"58",4103
"59",4102
"60",4101
"61",4100
"62",4099
"63",4098
"64",4097
"65",4095
"66",4094
"67",4093
"68",4091
"69",4090
"70",4086
"71",4085
"72",4084
"73",4083
"74",4082
"75",4081
"76",4080
"77",4079
"78",4078
"79",4077
"80",4076
"81",4075
"82",4074
"83",4110
"84",4073
"85",4072
"86",4070
"87",4069
"88",4068
"89",4067
"90",4066
"91",4065
"92",4064
"93",4063
"94",4062
"95",4061
"96",4060
"97",4059
"98",4058
"99",4057
"100",4056
"101",4055
"102",4054
"103",4053
"104",4052
"105",4051
"106",4049
"107",4048
"108",4047
"109",4046
"110",4045
"111",4044
"112",4042
"113",4041
"114",4040
"115",4039
"116",4037
"117",4035
"118",4034
"119",4033
"120",4032
"121",4031
"122",4030
"123",4029
"124",4028
"125",4027
"126",4026
"127",4025
"128",4024
"129",4023
"130",4022
"131",4021
"132",4020
"133",4019
"134",4017
"135",4016
"136",4015
"137",4014
"138",4013
"139",4012
"140",4010
"141",4009
"142",4008
"143",4007
"144",4006
"145",4005
"146",4105
"147",4003
"148",4002
"149",4001
"150",4000
"151",3999
"152",3998
"153",3997
"154",3995
"155",3994
"156",3993
"157",3992
"158",3991
"159",3990
"160",3989
"161",3988
"162",3987
"163",3986
"164",3985
"165",3984
"166",3983
"167",3982
"168",3981
"169",3980
"170",3979
"171",3977
"172",3975
"173",3973
"174",3972
"175",3970
"176",3969
"177",3968
"178",3967
"179",3965
"180",3964
"181",3962
"182",3961
"183",3960
"184",3959
"185",3958
"186",3957
"187",3956
"188",3955
"189",3942
"190",3938
"191",3937
"192",3936
"193",4172
"194",3935
"195",3934
"196",3933
"197",3932
"198",3931
"199",3930
"200",3929
"201",3928
"202",3927
"203",3926
"204",3925
"205",3924
"206",3923
"207",3922
"208",3921
"209",3920
"210",3903
"211",3886
"212",3885
"213",3884
"214",3883
"215",3882
"216",3881
"217",3879
"218",3878
"219",3877
"220",3875
"221",3874
"222",3873
"223",3872
"224",3871
"225",3870
"226",4112
"227",3869
"228",3868
"229",3867
"230",3866
"231",3865
"232",3864
"233",3863
"234",3862
"235",3861
"236",3860
"237",3880
"238",3859
"239",3858
"240",3857
"241",3855
"242",3854
"243",3853
"244",3852
"245",3851
"246",3850
"247",3849
"248",4147
"249",3848
"250",3845
"251",4079
"252",3844
"253",3842
"254",3839
"255",3838
"256",3837
"257",3836
"258",3835
"259",3834
"260",3833
"261",3832
"262",3831
"263",3830
"264",3829
"265",3828
"266",3827
"267",3826
"268",3825
"269",3824
"270",3823
"271",3822
"272",3820
"273",3819
"274",3817
"275",3816
"276",3815
"277",3814
"278",3813
"279",3812
"280",3810
"281",3808
"282",3807
"283",3805
"284",3803
"285",3802
"286",3801
"287",3800
"288",3799
"289",3798
"290",3797
"291",3796
"292",3794
"293",3792
"294",3915
"295",3789
"296",3788
"297",3787
"298",3786
"299",3785
"300",3784
"301",3783
"302",3782
"303",3779
"304",3777
"305",3776
"306",3775
"307",3774
"308",3773
"309",3772
"310",3771
"311",3770
"312",3769
"313",3768
"314",3766
"315",3765
"316",3764
"317",3763
"318",3762
"319",3761
"320",3760
"321",3759
"322",3758
"323",3757
"324",3756
"325",3755
"326",3754
"327",3753
"328",3752
"329",3751
"330",3750
"331",3749
"332",3748
"333",3747
"334",3744
"335",3743
"336",3742
"337",3741
"338",3740
"339",3739
"340",3738
"341",3737
"342",3736
"343",3735
"344",3734
"345",3733
"346",3732
"347",3731
"348",3729
"349",3728
"350",3727
"351",3726
"352",3724
"353",3723
"354",3722
"355",3721
"356",4126
"357",3720
"358",3719
"359",3718
"360",3717
"361",3716
"362",3715
"363",3714
"364",3713
"365",3712
"366",3711
"367",3710
"368",3898
"369",3709
"370",3708
"371",3707
"372",3706
"373",3705
"374",3704
"375",3703
"376",3702
"377",3701
"378",3699
"379",3698
"380",3697
"381",3695
"382",3694
"383",3693
"384",4158
"385",3691
"386",3916
"387",3690
"388",3689
"389",3688
"390",3687
"391",3686
"392",3685
"393",3684
"394",3683
"395",3682
"396",3681
"397",3680
"398",3679
"399",3678
"400",3677
"401",3676
"402",3675
"403",3674
"404",3673
"405",3672
"406",3662
"407",3656
"408",3655
"409",3653
"410",3652
"411",3651
"412",3650
"413",3649
"414",3648
"415",3890
"416",3647
"417",3646
"418",3645
"419",3644
"420",3643
"421",3642
"422",3641
"423",3640
"424",3639
"425",3638
"426",3637
"427",3636
"428",3635
"429",3634
"430",3633
"431",3632
"432",3631
"433",3630
"434",3629
"435",3628
"436",3852
"437",4138
"438",3623
"439",3622
"440",3621
"441",3620
"442",3619
"443",4127
"444",3618
"445",3617
"446",3616
"447",3615
"448",3614
"449",3613
"450",3612
"451",3611
"452",3610
"453",3609
"454",3608
"455",3607
"456",3606
"457",3605
"458",3604
"459",3603
"460",3602
"461",3601
"462",3600
"463",3599
"464",3598
"465",3657
"466",3597
"467",3596
"468",3595
"469",3594
"470",3592
"471",3591
"472",3590
"473",3589
"474",3588
"475",3587
"476",3586
"477",3585
"478",3584
"479",3810
"480",3583
"481",3582
"482",3581
"483",3580
"484",3579
"485",3578
"486",3577
"487",3576
"488",3575
"489",3574
"490",3573
"491",3572
"492",3571
"493",3570
"494",3569
"495",3568
"496",3567
"497",4004
"498",3566
"499",3565
"500",3564
"501",3562
"502",3561
"503",3560
"504",3559
"505",3553
"506",3552
"507",3551
"508",3817
"509",4186
"510",3550
"511",3549
"512",3548
"513",3547
"514",3546
"515",3545
"516",3544
"517",3543
"518",3542
"519",3541
"520",3540
"521",3539
"522",3538
"523",3554
"524",3608
"525",3537
"526",3536
"527",3535
"528",3534
"529",3533
"530",3532
"531",3531
"532",3530
"533",3528
"534",3527
"535",3526
"536",3525
"537",3524
"538",3523
"539",3522
"540",3521
"541",3520
"542",3519
"543",3517
"544",3516
"545",3515
"546",3512
"547",3511
"548",3510
"549",3509
"550",3508
"551",3507
"552",3506
"553",3505
"554",3504
"555",3503
"556",3502
"557",3501
"558",3500
"559",3499
"560",3498
"561",3497
"562",3496
"563",3495
"564",3494
"565",3493
"566",3492
"567",3491
"568",3490
"569",3489
"570",3488
"571",3487
"572",3486
"573",3485
"574",3484
"575",3483
"576",3482
"577",3481
"578",3480
"579",3479
"580",3478
"581",3476
"582",3475
"583",3473
"584",4186
"585",3469
"586",3465
"587",3464
"588",3463
"589",3462
"590",3461
"591",3460
"592",3459
"593",3458
"594",3456
"595",3455
"596",3453
"597",3452
"598",3451
"599",3449
"600",3448
"601",3447
"602",3446
"603",3445
"604",3444
"605",3443
"606",3442
"607",3441
"608",3440
"609",3439
"610",3438
"611",3437
"612",3435
"613",3433
"614",3432
"615",3431
"616",3430
"617",3429
"618",3428
"619",3427
"620",3426
"621",3425
"622",3424
"623",3423
"624",3422
"625",3421
"626",3418
"627",3417
"628",3416
"629",3415
"630",3414
"631",3413
"632",3412
"633",3411
"634",3410
"635",3409
"636",3408
"637",3407
"638",3406
"639",3405
"640",3404
"641",3403
"642",3402
"643",3401
"644",3400
"645",3399
"646",3398
"647",3397
"648",3396
"649",3908
"650",3395
"651",3394
"652",3393
"653",3392
"654",3391
"655",3390
"656",3389
"657",3388
"658",3387
"659",3386
"660",3385
"661",3384
"662",3383
"663",3382
"664",3381
"665",3380
"666",3379
"667",3378
"668",3377
"669",3376
"670",3375
"671",3374
"672",3373
"673",3372
"674",3371
"675",3370
"676",3369
"677",3368
"678",3367
"679",3366
"680",3365
"681",3364
"682",3363
"683",3362
"684",3361
"685",3360
"686",3359
"687",3358
"688",3357
"689",3356
"690",3355
"691",3354
"692",3353
"693",3352
"694",3351
"695",3350
"696",3349
"697",3348
"698",3347
"699",3346
"700",3345
"701",3344
"702",3342
"703",3811
"704",3341
"705",3340
"706",3339
"707",3338
"708",3337
"709",3336
"710",3334
"711",3333
"712",3332
"713",3331
"714",3328
"715",3327
"716",3326
"717",4050
"718",3325
"719",3324
"720",3322
"721",3321
"722",3320
"723",3319
"724",3318
"725",3317
"726",3316
"727",3315
"728",3314
"729",3313
"730",3312
"731",3311
"732",3310
"733",3309
"734",3336
"735",3308
"736",3307
"737",3306
"738",3305
"739",3304
"740",3303
"741",3302
"742",3301
"743",3300
"744",3299
"745",3298
"746",3292
"747",3291
"748",3290
"749",3289
"750",3288
"751",3287
"752",3285
"753",3284
"754",3283
"755",3282
"756",3281
"757",3280
"758",3279
"759",3278
"760",3277
"761",3276
"762",3275
"763",3273
"764",3272
"765",3271
"766",3270
"767",3269
"768",3268
"769",3267
"770",3266
"771",3265
"772",3264
"773",3263
"774",3262
"775",3261
"776",3260
"777",3259
"778",3258
"779",3256
"780",3255
"781",3254
"782",3253
"783",3252
"784",3251
"785",3250
"786",3249
"787",3248
"788",3247
"789",3297
"790",3246
"791",3244
"792",3243
"793",3242
"794",3241
"795",3239
"796",3238
"797",3237
"798",3236
"799",3235
"800",3234
"801",3232
"802",3231
"803",3230
"804",3229
"805",3847
"806",3228
"807",3227
"808",3226
"809",3225
"810",3224
"811",3223
"812",3222
"813",3221
"814",3220
"815",3219
"816",3257
"817",3218
"818",3217
"819",3216
"820",3215
"821",3214
"822",3212
"823",3211
"824",3210
"825",3209
"826",3208
"827",3207
"828",3206
"829",3205
"830",3204
"831",3203
"832",3202
"833",3201
"834",3200
"835",3199
"836",3198
"837",3197
"838",3195
"839",3193
"840",3192
"841",3191
"842",3186
"843",3185
"844",3184
"845",4065
"846",3183
"847",3182
"848",3181
"849",3477
"850",3180
"851",3179
"852",3178
"853",3177
"854",3504
"855",3176
"856",3175
"857",3174
"858",3996
"859",3173
"860",3172
"861",3171
"862",3730
"863",3170
"864",3169
"865",3168
"866",3167
"867",3400
"868",3166
"869",3165
"870",3164
"871",3163
"872",3162
"873",3161
"874",3160
"875",3159
"876",3158
"877",3157
"878",3156
"879",3149
"880",3148
"881",3147
"882",3146
"883",3145
"884",3144
"885",3143
"886",3142
"887",3141
"888",3140
"889",3139
"890",3138
"891",3137
"892",3136
"893",3135
"894",3134
"895",3132
"896",3131
"897",3130
"898",3129
"899",3128
"900",3127
"901",3126
"902",3125
"903",4043
"904",3122
"905",3916
"906",3120
"907",3119
"908",3118
"909",3117
"910",3116
"911",3115
"912",3114
"913",3113
"914",3112
"915",3111
"916",3110
"917",3109
"918",3108
"919",3107
"920",3106
"921",3105
"922",3104
