"Gene_ID","Cluster_ID"
"1",4237
"2",4236
"3",4232
"4",4229
"5",4227
"6",4226
"7",4225
"8",4224
"9",4221
"10",4236
"11",4234
"12",4218
"13",4217
"14",4216
"15",4215
"16",4214
"17",4204
"18",4203
"19",4202
"20",4200
"21",4199
"22",4198
"23",4197
"24",4196
"25",4195
"26",4194
"27",4192
"28",4188
"29",4187
"30",4186
"31",4184
"32",4183
"33",4181
"34",4178
"35",4177
"36",4176
"37",4175
"38",4174
"39",4173
"40",4172
"41",4169
"42",4163
"43",4162
"44",4161
"45",4160
"46",4157
"47",4156
"48",4155
"49",4154
"50",4153
"51",4152
"52",4151
"53",4149
"54",4148
"55",4147
"56",4146
"57",4144
"58",4143
"59",4142
"60",4141
"61",4140
"62",4139
"63",4138
"64",4137
"65",4135
"66",4134
"67",4133
"68",4131
"69",4130
"70",4127
"71",4125
"72",4124
"73",4123
"74",4122
"75",4121
"76",4120
"77",4119
"78",4118
"79",4117
"80",4116
"81",4115
"82",4114
"83",4150
"84",4113
"85",4112
"86",4110
"87",4109
"88",4108
"89",4107
"90",4106
"91",4105
"92",4104
"93",4103
"94",4102
"95",4101
"96",4100
"97",4099
"98",4098
"99",4097
"100",4096
"101",4095
"102",4094
"103",4093
"104",4092
"105",4091
"106",4089
"107",4088
"108",4087
"109",4086
"110",4085
"111",4084
"112",4082
"113",4081
"114",4080
"115",4079
"116",4077
"117",4075
"118",4074
"119",4073
"120",4072
"121",4071
"122",4070
"123",4069
"124",4068
"125",4067
"126",4066
"127",4065
"128",4064
"129",4063
"130",4062
"131",4061
"132",4060
"133",4059
"134",4057
"135",4056
"136",4055
"137",4054
"138",4053
"139",4052
"140",4050
"141",4049
"142",4048
"143",4047
"144",4046
"145",4045
"146",4145
"147",4043
"148",4042
"149",4041
"150",4040
"151",4039
"152",4038
"153",4037
"154",4035
"155",4034
"156",4033
"157",4032
"158",4031
"159",4030
"160",4029
"161",4028
"162",4027
"163",4026
"164",4025
"165",4024
"166",4023
"167",4022
"168",4021
"169",4020
"170",4019
"171",4017
"172",4015
"173",4013
"174",4012
"175",4010
"176",4009
"177",4008
"178",4007
"179",4005
"180",4004
"181",4002
"182",4001
"183",4000
"184",3999
"185",3998
"186",3997
"187",3996
"188",3995
"189",3981
"190",3978
"191",3977
"192",3976
"193",4215
"194",3975
"195",3974
"196",3973
"197",3972
"198",3971
"199",3970
"200",3969
"201",3968
"202",3967
"203",3966
"204",3965
"205",3964
"206",3963
"207",3962
"208",3961
"209",3960
"210",3927
"211",3922
"212",3921
"213",3920
"214",3919
"215",3918
"216",3917
"217",3915
"218",3914
"219",3913
"220",3911
"221",3910
"222",3909
"223",3908
"224",3907
"225",3906
"226",4152
"227",3905
"228",3904
"229",3903
"230",3902
"231",3901
"232",3900
"233",3899
"234",3898
"235",3897
"236",3896
"237",3916
"238",3895
"239",3894
"240",3893
"241",3891
"242",3890
"243",3889
"244",3888
"245",3887
"246",3886
"247",3885
"248",4190
"249",3884
"250",3881
"251",4119
"252",3880
"253",3878
"254",3875
"255",3874
"256",3873
"257",3872
"258",3871
"259",3870
"260",3869
"261",3868
"262",3867
"263",3866
"264",3865
"265",3864
"266",3863
"267",3862
"268",3861
"269",3860
"270",3859
"271",3858
"272",3856
"273",3855
"274",3853
"275",3852
"276",3851
"277",3850
"278",3849
"279",3848
"280",3846
"281",3844
"282",3843
"283",3841
"284",3839
"285",3838
"286",3837
"287",3836
"288",3835
"289",3834
"290",3833
"291",3832
"292",3830
"293",3828
"294",3944
"295",3825
"296",3824
"297",3823
"298",3822
"299",3821
"300",3820
"301",3819
"302",3818
"303",3814
"304",3812
"305",3811
"306",3810
"307",3809
"308",3808
"309",3807
"310",3806
"311",3805
