"Gene_ID","Cluster_ID"
"1",4723
"2",4721
"3",3460
"4",4718
"5",258
"6",4717
"7",1508
"8",583
"9",3892
"10",4105
"11",4713
"12",3975
"13",4106
"14",4711
"15",4710
"16",4143
"17",4709
"18",3078
"19",4708
"20",543
"21",1515
"22",4707
"23",4706
"24",4663
"25",4705
"26",2855
"27",891
"28",4704
"29",4703
"30",4702
"31",4701
"32",928
"33",4699
"34",2885
"35",4697
"36",4440
"37",4021
"38",1804
"39",2712
"40",4138
"41",510
"42",4696
"43",419
"44",2964
"45",4694
"46",1037
"47",1079
"48",4695
"49",4694
"50",4641
"51",2400
"52",4046
"53",4693
"54",2786
"55",2505
"56",1680
"57",4691
"58",4690
"59",2571
"60",2781
"61",2115
"62",4687
"63",4641
"64",4686
"65",4347
"66",1389
"67",4685
"68",4684
"69",476
"70",4683
"71",2244
"72",2277
"73",1945
"74",4682
"75",4681
"76",2725
"77",4680
"78",4680
"79",4679
"80",2057
"81",2861
"82",3072
"83",4676
"84",4675
"85",3407
"86",1152
"87",4487
"88",4674
"89",3430
"90",3310
"91",2249
"92",4096
"93",4673
"94",881
"95",2856
"96",264
"97",52
"98",4672
"99",1957
"100",4039
"101",4670
"102",4671
"103",3585
"104",1740
"105",2976
"106",4670
"107",2504
"108",1834
"109",1670
"110",2895
"111",4668
"112",644
"113",890
"114",137
"115",570
"116",3938
"117",4274
"118",4667
"119",939
"120",4705
"121",1415
"122",4665
"123",4664
"124",4721
"125",909
"126",4663
"127",4662
"128",4668
"129",4661
"130",4660
"131",4659
"132",500
"133",4357
"134",4658
"135",203
"136",4655
"137",4414
"138",4654
"139",4653
"140",4158
"141",4114
"142",2611
"143",4426
"144",4652
"145",4696
"146",4651
"147",1350
"148",1947
"149",192
"150",3079
"151",3374
"152",4650
"153",4649
"154",4648
"155",1526
"156",4647
"157",4646
"158",906
"159",2096
"160",4645
"161",1023
"162",3093
"163",3286
"164",4421
"165",4643
"166",4641
"167",2405
"168",3213
"169",4640
"170",2023
"171",3443
"172",4639
"173",3721
"174",4309
"175",4638
"176",4637
"177",3724
"178",565
"179",3689
"180",3921
"181",4636
"182",4635
"183",2907
"184",4634
"185",3246
"186",4632
"187",2710
"188",4631
"189",4630
"190",3016
"191",2282
"192",3557
"193",4629
"194",3165
"195",2651
"196",1
"197",1414
"198",4220
"199",4628
"200",1740
"201",4627
"202",1657
"203",3444
"204",3476
"205",389
"206",4626
"207",1755
"208",4625
"209",2859
"210",4624
"211",2698
"212",1436
"213",1792
"214",4623
"215",2090
"216",2682
"217",4622
"218",808
"219",4620
"220",3278
"221",896
"222",4618
"223",4617
"224",3553
"225",2452
"226",4616
"227",1410
"228",4455
"229",767
"230",109
"231",4586
"232",833
"233",4713
"234",3490
"235",1100
"236",1656
"237",4611
"238",4641
"239",4610
"240",4687
"241",4030
"242",4609
"243",353
"244",186
"245",4676
"246",4608
"247",4607
"248",4606
"249",4605
"250",2328
"251",4644
"252",3376
"253",4260
"254",338
"255",2432
"256",4604
"257",3947
"258",4603
"259",1869
"260",3080
"261",212
"262",3646
"263",1812
"264",895
"265",4601
"266",4600
"267",2596
"268",4599
"269",4597
"270",516
"271",1181
"272",1668
"273",2076
"274",3729
"275",4670
"276",4595
"277",3896
"278",3460
"279",4025
"280",1514
"281",3305
"282",2519
"283",4593
"284",3283
"285",4592
"286",2274
"287",4591
"288",293
"289",4590
"290",4482
"291",4589
"292",1279
"293",4588
"294",301
"295",4456
"296",4587
"297",4586
"298",734
"299",3030
"300",4585
"301",2981
"302",4583
"303",2649
"304",4582
"305",33
"306",4581
"307",4423
"308",2940
"309",4615
"310",1337
"311",98
"312",909
"313",1697
"314",2011
"315",4580
"316",1862
"317",4579
"318",1862
"319",73
"320",4010
"321",571
"322",2767
"323",253
"324",3963
"325",1436
"326",453
"327",4224
"328",4577
"329",4004
"330",531
"331",4576
"332",4574
"333",2960
"334",4573
"335",4572
"336",4574
"337",4571
"338",4212
"339",1069
"340",3352
"341",281
"342",4569
"343",304
"344",4568
"345",1344
"346",4567
"347",4392
"348",4566
"349",4565
"350",4564
"351",3407
"352",4559
"353",3000
"354",4563
"355",4504
"356",2380
"357",2064
"358",2075
"359",4562
"360",4561
"361",4118
"362",3304
"363",1628
"364",4560
"365",2894
"366",711
"367",3210
"368",4278
"369",1928
"370",4558
"371",4486
"372",3381
"373",2764
"374",4557
"375",4003
"376",2989
"377",4556
"378",4555
"379",3262
"380",1206
"381",955
"382",4554
"383",1530
"384",4553
"385",4552
"386",405
"387",4551
"388",2572
"389",295
"390",1419
"391",2702
"392",3540
"393",2431
"394",4550
"395",224
"396",438
"397",664
"398",3860
"399",4549
"400",2757
"401",252
"402",4548
"403",4187
"404",3115
"405",255
"406",4547
"407",2219
"408",4546
"409",2640
"410",2247
"411",1890
"412",4545
"413",1902
"414",4544
"415",2907
"416",4543
"417",4542
"418",527
"419",2592
"420",4540
"421",3040
"422",4539
